Unnamed: 0,Unnamed: 0.1,tic,date,high,low,open,close,adjcp,zopen,zhigh,zlow,zadjcp,zclose,zd_5,zd_10,zd_15,zd_20,zd_25,zd_30
203.2386020464725,203.23859251737403,BTC,2014-02-23 23:59:59,203.2379595266603,203.23733593691983,203.23672049245613,203.23612022622052,203.23548674442117,203.23520600660353,203.23492233647536,203.23463545262425,203.23434504959872,203.23370634888408,203.2331149049062,203.23252126288736,203.23193264021077,203.23134779838972,203.23138019898994,203.23139633551926
191.56639907624051,191.56638998243142,BTC,2014-02-24 23:59:59,191.56581838969717,191.56525478250973,191.56463838379372,191.56409920427205,191.56349648520748,191.56321246673207,191.5629263042917,191.56263770811236,191.56234636604506,191.5617412399565,191.56121217427423,191.560618395237,191.56009030473442,191.55956495149772,191.55959526971364,191.55961041462243
176.90561698581323,176.90560846712555,BTC,2014-02-25 23:59:59,176.90504594482962,176.904491945577,176.9039445067894,176.90352611473548,176.90298849688673,176.90270024555275,176.90241082142126,176.90211992823734,176.90182725126797,176.9012898822539,176.9008801856076,176.900349880858,176.89982533164672,176.89930445288354,176.8993326445943,176.8993467419814
191.40264222871636,191.40263325464662,BTC,2014-02-26 23:59:59,191.40202480809518,191.40142567987652,191.40088140089662,191.40034837435323,191.39974927612957,191.39946286261844,191.39917437877014,191.39888353752636,191.39859002076275,191.39798867222646,191.39746561050822,191.3969413926457,191.39637393915902,191.39581046185813,191.39584114298103,191.3958563594295
194.90747923394264,194.90747007925432,BTC,2014-02-27 23:59:59,194.90686528189937,194.9062694236435,194.9056790368216,194.9051118520289,194.9045238376051,194.90423707532338,194.90394804770477,194.90365647629417,194.90336203827925,194.9027704666284,194.9022122804634,194.90164307804886,194.90108096869912,194.9005224240641,194.90055348517967,194.9005689889199
189.90634518463048,189.90633622884795,BTC,2014-02-28 23:59:59,189.90576181006537,189.90519559657298,189.9046063433342,189.90406029124273,189.90348134522475,189.90319259376756,189.90290192258243,189.90260906348314,189.9023136865826,189.90173257416802,189.90119655381955,189.9006294137079,189.9000975721009,189.89956871215915,189.89959887306946,189.89961393726284
189.23619973298665,189.23619085009744,BTC,2014-03-01 23:59:59,189.23559991875,189.23501781958785,189.23445985172143,189.2339199159935,189.23335187432556,189.23306180737234,189.23276988573113,189.23247585208662,189.2321793734711,189.23160914682776,189.23107878010217,189.23054137982552,189.22999165528563,189.22944552391036,189.2294757526179,189.22949081817436
190.28123321026624,190.28122427375988,BTC,2014-03-02 23:59:59,190.28063914567986,190.2800625771009,190.27948653318396,190.27893239211457,190.27836762255288,190.27807671737656,190.27778391694372,190.27748897256077,190.27719154782937,190.27662428848734,190.27607963039264,190.27552493520287,190.27498183033242,190.27444204990368,190.27447235954807,190.27448750121331
209.82922012020225,209.82921028611136,BTC,2014-03-03 23:59:59,209.82851389776937,209.82782873916645,209.82726026326483,209.8267003299781,209.82600200635366,209.8257137472389,209.82542236680183,209.8251276182658,209.82482917640948,209.82412650471596,209.8235762003737,209.82302680715142,209.82237334558462,209.8217252264222,209.82175905123196,209.82177572549952
220.6254775636331,220.6254672127731,BTC,2014-03-04 23:59:59,220.62477081634918,220.62408490939484,220.62340728283874,220.62275163967027,220.62206318699418,220.62177610154313,220.62148523789057,220.62119034796862,220.6208911113972,220.6201947892918,220.61954672660727,220.61889121104852,220.6182422582478,220.6175977702312,220.6176329469321,220.61765048521343
218.74375304026313,218.74374276451613,BTC,2014-03-05 23:59:59,218.74304782940155,218.74236343160584,218.74168814243205,218.74104233814853,218.74037622662695,218.74008765136685,218.73979544608258,218.73949935891935,218.73919907587904,218.7385251124424,218.73788613741786,218.7372320539473,218.73658388276442,218.73594031203817,218.73597519151198,218.73599261295877
218.52366659899602,218.52365634153077,BTC,2014-03-06 23:59:59,218.5229630992211,218.5222803523305,218.5216067791427,218.52095733879818,218.52029582979634,218.52000613986314,218.51971286571245,218.51941574845736,218.5191144802504,218.5184451668982,218.51780258681538,218.51715032851575,218.51650388529808,218.5158620188321,218.51589686220734,218.5159142701248
212.68417208154295,212.68416204489444,BTC,2014-03-07 23:59:59,212.6835045296219,212.68285664696847,212.68218232629113,212.68156613681305,212.6809077664106,212.68061593465268,212.68032092227904,212.68002246472219,212.679720257794,212.67905591425878,212.67844793448424,212.67779593824875,212.67718512635665,212.6765782237275,212.67661202214947,212.6766289116602
207.2352625951849,207.23525284852116,BTC,2014-03-08 23:59:59,207.23460769841122,207.2339721060135,207.23333320413929,207.23272858442678,207.2321002771577,207.23180626254592,207.23150944379466,207.23120955314602,207.23090629010417,207.23027289006896,207.22967670164564,207.2290595674963,207.22845966129304,207.2278636921412,207.22789669402923,207.2279131792129
209.68798289881838,209.68797307099027,BTC,2014-03-09 23:59:59,209.68730791613007,209.6866528661815,209.6860281899654,209.68541572239712,209.68477873712135,209.68448408576236,209.68418650489429,209.68388572433716,209.68358144642852,209.68293899466858,209.68233480647473,209.68173128034877,209.68111109587764,209.68049527617816,209.68052877784106,209.68054547858745
210.09249837071147,210.09248849720655,BTC,2014-03-10 23:59:59,210.09183260056523,210.0911864552477,210.09054085426592,210.0899256933767,210.08928795192867,210.08899235172223,210.08869383097093,210.08839211331087,210.0880869038943,210.08744372170878,210.08683691458458,210.08621324468723,210.08560310475573,210.0849969696466,210.08503043857098,210.08504715348485
210.2961456598092,210.29613579566183,BTC,2014-03-11 23:59:59,210.29547347331007,210.29482111576542,210.29418433676184,210.2935653716485,210.2929342272895,210.2926375621138,210.29233799374592,210.2920352466594,210.29172902600823,210.29109228930395,210.29048142107374,210.28986617279665,210.28924928412204,210.28863657187492,210.28867012411288,210.28868687697272
211.5349241479302,211.53491423791718,BTC,2014-03-12 23:59:59,211.53425383840943,211.53360326906892,211.53296212677944,211.5323320786428,211.53169119912047,211.5313937525968,211.53109334958694,211.53078971961705,211.53048256836692,211.5298361283488,211.52921470991097,211.52859595988463,211.5279816464331,211.52737133362885,211.5274050577466,211.5274218888764
212.27046251898614,212.27045257307785,BTC,2014-03-13 23:59:59,212.269785982323,212.26912938921794,212.26848674390789,212.26785556359337,212.2672187968582,212.2669203996245,212.2666190286352,212.2663144128627,212.26600626034084,212.26536370082843,212.26474075914683,212.26412010844737,212.2634995020687,212.26288304866176,212.26291691166807,212.26293381850496
211.13869309417757,211.13868318875478,BTC,2014-03-14 23:59:59,211.13802617091466,211.13737888666753,211.13673131131657,211.136103678997,211.1354714679616,211.135171800374,211.13486926240674,211.13456358242956,211.13425446879614,211.1336167977402,211.13299762665056,211.13237244185714,211.13176155549831,211.1311546073536,211.13118824075022,211.13120504861288
211.55484381925694,211.55483390775632,BTC,2014-03-15 23:59:59,211.55416943087425,211.55351492428133,211.55287659899068,211.55224892285054,211.5516171466151,211.5513164614155,211.551012910654,211.55070622450944,211.5503961094449,211.5497588484359,211.54913956217564,211.54852322259663,211.54790455887925,211.54729004944255,211.547323804073,211.5473406587683
211.46412795153486,211.4641180346944,BTC,2014-03-16 23:59:59,211.46345864483337,211.46280905256424,211.46216321805392,211.4615346695688,211.4609045282722,211.46060277815306,211.46029819503502,211.45999051230777,211.4596794376307,211.4590439104079,211.45842385525313,211.45780037355186,211.45718708598787,211.45657779877595,211.45661149789868,211.45662833903236
